fact_id,fact_type,subject,predicate,object,fact_confidence,evidence_source,evidence_source_id,evidence_url,evidence_quote_span,evidence_status,applies_to_species,applies_to_stage,jurisdiction
DIS-047-laboratory_diagnosis-2,disease_section_fact,轮状病毒感染,laboratory_diagnosis,"Laboratory diagnosis of avian rotavirus in the intestines, feces, or cloacal swabs can be confirmed by RT-PCR assay.",0.88,Merck Veterinary Manual,SRC-0092,https://www.merckvetmanual.com/poultry/viral-enteritis-in-poultry/rotavirus-infections-of-poultry?autoredirectid=25426,Rotavirus Infections of Poultry / 实验室诊断,EXTRACTED,chicken,,US
DIS-047-laboratory_diagnosis-3,disease_section_fact,轮状病毒感染,laboratory_diagnosis,Electron microscopy (EM) has historically been used to visualize virions in fecal floats;,0.88,Merck Veterinary Manual,SRC-0092,https://www.merckvetmanual.com/poultry/viral-enteritis-in-poultry/rotavirus-infections-of-poultry?autoredirectid=25426,Rotavirus Infections of Poultry / 实验室诊断,EXTRACTED,chicken,,US
DIS-047-laboratory_diagnosis-4,disease_section_fact,轮状病毒感染,laboratory_diagnosis,"however, EM lacks sensitivity.",0.88,Merck Veterinary Manual,SRC-0092,https://www.merckvetmanual.com/poultry/viral-enteritis-in-poultry/rotavirus-infections-of-poultry?autoredirectid=25426,Rotavirus Infections of Poultry / 实验室诊断,EXTRACTED,chicken,,US
DIS-047-differential_diagnosis-1,disease_section_fact,轮状病毒感染,differential_diagnosis,"Laboratory diagnosis of avian rotavirus in the intestines, feces, or cloacal swabs can be confirmed by RT-PCR assay.",0.88,Merck Veterinary Manual,SRC-0092,https://www.merckvetmanual.com/poultry/viral-enteritis-in-poultry/rotavirus-infections-of-poultry?autoredirectid=25426,Rotavirus Infections of Poultry / 鉴别诊断,EXTRACTED,chicken,,US
DIS-047-differential_diagnosis-2,disease_section_fact,轮状病毒感染,differential_diagnosis,Electron microscopy (EM) has historically been used to visualize virions in fecal floats;,0.88,Merck Veterinary Manual,SRC-0092,https://www.merckvetmanual.com/poultry/viral-enteritis-in-poultry/rotavirus-infections-of-poultry?autoredirectid=25426,Rotavirus Infections of Poultry / 鉴别诊断,EXTRACTED,chicken,,US
DIS-047-differential_diagnosis-3,disease_section_fact,轮状病毒感染,differential_diagnosis,"however, EM lacks sensitivity.",0.88,Merck Veterinary Manual,SRC-0092,https://www.merckvetmanual.com/poultry/viral-enteritis-in-poultry/rotavirus-infections-of-poultry?autoredirectid=25426,Rotavirus Infections of Poultry / 鉴别诊断,EXTRACTED,chicken,,US
DIS-047-prevention_and_control-1,disease_section_fact,轮状病毒感染,prevention_and_control,Avian rotavirus infections range from subclinical to acute with enteritis and diarrhea.,0.88,Merck Veterinary Manual,SRC-0092,https://www.merckvetmanual.com/poultry/viral-enteritis-in-poultry/rotavirus-infections-of-poultry?autoredirectid=25426,Rotavirus Infections of Poultry / 防控要点,EXTRACTED,chicken,,US
DIS-047-prevention_and_control-2,disease_section_fact,轮状病毒感染,prevention_and_control,"Infection occurs at ≤ 6 weeks old, with 1- to 2-week-old birds most susceptible.",0.88,Merck Veterinary Manual,SRC-0092,https://www.merckvetmanual.com/poultry/viral-enteritis-in-poultry/rotavirus-infections-of-poultry?autoredirectid=25426,Rotavirus Infections of Poultry / 防控要点,EXTRACTED,chicken,,US
DIS-047-prevention_and_control-3,disease_section_fact,轮状病毒感染,prevention_and_control,Transmission occurs by horizontal infection via the fecal-oral route.,0.88,Merck Veterinary Manual,SRC-0092,https://www.merckvetmanual.com/poultry/viral-enteritis-in-poultry/rotavirus-infections-of-poultry?autoredirectid=25426,Rotavirus Infections of Poultry / 防控要点,EXTRACTED,chicken,,US
DIS-047-prevention_and_control-4,disease_section_fact,轮状病毒感染,prevention_and_control,No commercial vaccine is available.,0.88,Merck Veterinary Manual,SRC-0092,https://www.merckvetmanual.com/poultry/viral-enteritis-in-poultry/rotavirus-infections-of-poultry?autoredirectid=25426,Rotavirus Infections of Poultry / 防控要点,EXTRACTED,chicken,,US
DIS-048-pathogen_and_classification-1,disease_section_fact,小核糖核酸病毒感染,pathogen_and_classification,Reference title: Picornavirus Infections in Poultry,0.88,Merck Veterinary Manual,SRC-0093,https://www.merckvetmanual.com/poultry/viral-enteritis-in-poultry/picornavirus-infections-in-poultry,Picornavirus Infections in Poultry / 病原与分类,EXTRACTED,chicken,,US
DIS-048-pathogen_and_classification-2,disease_section_fact,小核糖核酸病毒感染,pathogen_and_classification,"Enterovirus-like viruses have been found in a range of bird species, including commercial poultry and wild birds from several countries around the globe.",0.88,Merck Veterinary Manual,SRC-0093,https://www.merckvetmanual.com/poultry/viral-enteritis-in-poultry/picornavirus-infections-in-poultry,Picornavirus Infections in Poultry / 病原与分类,EXTRACTED,chicken,,US
DIS-048-pathogen_and_classification-3,disease_section_fact,小核糖核酸病毒感染,pathogen_and_classification,ELVs have been linked with enteritis and stunting syndrome in young birds during the first few weeks of life;,0.88,Merck Veterinary Manual,SRC-0093,https://www.merckvetmanual.com/poultry/viral-enteritis-in-poultry/picornavirus-infections-in-poultry,Picornavirus Infections in Poultry / 病原与分类,EXTRACTED,chicken,,US
DIS-048-transmission_route-1,disease_section_fact,小核糖核酸病毒感染,transmission_route,"Enterovirus-like viruses have been found in a range of bird species, including commercial poultry and wild birds from several countries around the globe.",0.88,Merck Veterinary Manual,SRC-0093,https://www.merckvetmanual.com/poultry/viral-enteritis-in-poultry/picornavirus-infections-in-poultry,Picornavirus Infections in Poultry / 传播途径,EXTRACTED,chicken,,US
DIS-048-transmission_route-2,disease_section_fact,小核糖核酸病毒感染,transmission_route,ELVs have been linked with enteritis and stunting syndrome in young birds during the first few weeks of life;,0.88,Merck Veterinary Manual,SRC-0093,https://www.merckvetmanual.com/poultry/viral-enteritis-in-poultry/picornavirus-infections-in-poultry,Picornavirus Infections in Poultry / 传播途径,EXTRACTED,chicken,,US
DIS-048-transmission_route-3,disease_section_fact,小核糖核酸病毒感染,transmission_route,"however, a number of reports have also found the viruses in clinically healthy birds.",0.88,Merck Veterinary Manual,SRC-0093,https://www.merckvetmanual.com/poultry/viral-enteritis-in-poultry/picornavirus-infections-in-poultry,Picornavirus Infections in Poultry / 传播途径,EXTRACTED,chicken,,US
DIS-048-clinical_sign-1,disease_section_fact,小核糖核酸病毒感染,clinical_sign,"Clinical signs of an enterovirus-like virus are frequently reported in the first few weeks of life and include diarrhea, stunted growth, and death.",0.88,Merck Veterinary Manual,SRC-0093,https://www.merckvetmanual.com/poultry/viral-enteritis-in-poultry/picornavirus-infections-in-poultry,Picornavirus Infections in Poultry / 临床症状,EXTRACTED,chicken,,US
DIS-048-clinical_sign-2,disease_section_fact,小核糖核酸病毒感染,clinical_sign,Affected birds may also show listlessness and fecal pasted vents.,0.88,Merck Veterinary Manual,SRC-0093,https://www.merckvetmanual.com/poultry/viral-enteritis-in-poultry/picornavirus-infections-in-poultry,Picornavirus Infections in Poultry / 临床症状,EXTRACTED,chicken,,US
DIS-048-clinical_sign-3,disease_section_fact,小核糖核酸病毒感染,clinical_sign,"Gross lesions are characteristic of enteric viral diseases and include intestinal dilation, thinning intestinal walls, and foamy intestinal or cecal contents.",0.88,Merck Veterinary Manual,SRC-0093,https://www.merckvetmanual.com/poultry/viral-enteritis-in-poultry/picornavirus-infections-in-poultry,Picornavirus Infections in Poultry / 临床症状,EXTRACTED,chicken,,US
DIS-048-clinical_sign-4,disease_section_fact,小核糖核酸病毒感染,clinical_sign,"Microscopic lesions include shortening of villi, elongation of crypts, hyperplasia of enterocytes, and varying amounts of inflammatory cell infiltration into the lamina propria of the intestinal tract.",0.88,Merck Veterinary Manual,SRC-0093,https://www.merckvetmanual.com/poultry/viral-enteritis-in-poultry/picornavirus-infections-in-poultry,Picornavirus Infections in Poultry / 临床症状,EXTRACTED,chicken,,US
DIS-048-necropsy_change-1,disease_section_fact,小核糖核酸病毒感染,necropsy_change,"Gross lesions are characteristic of enteric viral diseases and include intestinal dilation, thinning intestinal walls, and foamy intestinal or cecal contents.",0.88,Merck Veterinary Manual,SRC-0093,https://www.merckvetmanual.com/poultry/viral-enteritis-in-poultry/picornavirus-infections-in-poultry,Picornavirus Infections in Poultry / 剖检变化,EXTRACTED,chicken,,US
DIS-048-necropsy_change-2,disease_section_fact,小核糖核酸病毒感染,necropsy_change,"Microscopic lesions include shortening of villi, elongation of crypts, hyperplasia of enterocytes, and varying amounts of inflammatory cell infiltration into the lamina propria of the intestinal tract.",0.88,Merck Veterinary Manual,SRC-0093,https://www.merckvetmanual.com/poultry/viral-enteritis-in-poultry/picornavirus-infections-in-poultry,Picornavirus Infections in Poultry / 剖检变化,EXTRACTED,chicken,,US
DIS-048-laboratory_diagnosis-1,disease_section_fact,小核糖核酸病毒感染,laboratory_diagnosis,Transmission electron microscopy,0.88,Merck Veterinary Manual,SRC-0093,https://www.merckvetmanual.com/poultry/viral-enteritis-in-poultry/picornavirus-infections-in-poultry,Picornavirus Infections in Poultry / 实验室诊断,EXTRACTED,chicken,,US
DIS-048-laboratory_diagnosis-2,disease_section_fact,小核糖核酸病毒感染,laboratory_diagnosis,Histological examination,0.88,Merck Veterinary Manual,SRC-0093,https://www.merckvetmanual.com/poultry/viral-enteritis-in-poultry/picornavirus-infections-in-poultry,Picornavirus Infections in Poultry / 实验室诊断,EXTRACTED,chicken,,US
DIS-048-laboratory_diagnosis-3,disease_section_fact,小核糖核酸病毒感染,laboratory_diagnosis,Few laboratories offer routine diagnostic testing for enterovirus-like viruses due to the lack of characterization of this group of viruses and difficulty in primary isolation of the viruses.,0.88,Merck Veterinary Manual,SRC-0093,https://www.merckvetmanual.com/poultry/viral-enteritis-in-poultry/picornavirus-infections-in-poultry,Picornavirus Infections in Poultry / 实验室诊断,EXTRACTED,chicken,,US
DIS-048-laboratory_diagnosis-4,disease_section_fact,小核糖核酸病毒感染,laboratory_diagnosis,Transmission electron microscopy (TEM) has been used to detect ELVs in feces or intestinal samples from affected birds or isolated viruses.,0.88,Merck Veterinary Manual,SRC-0093,https://www.merckvetmanual.com/poultry/viral-enteritis-in-poultry/picornavirus-infections-in-poultry,Picornavirus Infections in Poultry / 实验室诊断,EXTRACTED,chicken,,US
DIS-048-prevention_and_control-1,disease_section_fact,小核糖核酸病毒感染,prevention_and_control,Enterovirus-like viruses (ELVs) belong to the Picornaviridae family and are linked to enteric diseases in both commercial poultry and wild birds.,0.88,Merck Veterinary Manual,SRC-0093,https://www.merckvetmanual.com/poultry/viral-enteritis-in-poultry/picornavirus-infections-in-poultry,Picornavirus Infections in Poultry / 防控要点,EXTRACTED,chicken,,US
DIS-048-prevention_and_control-2,disease_section_fact,小核糖核酸病毒感染,prevention_and_control,The role of ELVs in causing enteric diseases is unclear because the viruses are found in both healthy and affected birds.,0.88,Merck Veterinary Manual,SRC-0093,https://www.merckvetmanual.com/poultry/viral-enteritis-in-poultry/picornavirus-infections-in-poultry,Picornavirus Infections in Poultry / 防控要点,EXTRACTED,chicken,,US
DIS-048-prevention_and_control-3,disease_section_fact,小核糖核酸病毒感染,prevention_and_control,No treatment or vaccines are available.,0.88,Merck Veterinary Manual,SRC-0093,https://www.merckvetmanual.com/poultry/viral-enteritis-in-poultry/picornavirus-infections-in-poultry,Picornavirus Infections in Poultry / 防控要点,EXTRACTED,chicken,,US
DIS-049-diagnosis-standard-anchor,disease_section_fact,鸡心包积液综合征,diagnosis_standard_anchor,NY/T 3791-2020 鸡心包积液综合征诊断技术,0.95,全国动物卫生标准化技术委员会,SRC-0096,https://std.cahec.cn/qb/details/536.html,inventory description,EXTRACTED,chicken,,CN
DIS-050-pathogen_and_classification-1,disease_section_fact,禽丹毒,pathogen_and_classification,Reference title: Erysipelas in Poultry,0.88,Merck Veterinary Manual,SRC-0098,https://www.merckvetmanual.com/poultry/erysipelas/erysipelas-in-poultry,Erysipelas in Poultry / 病原与分类,EXTRACTED,chicken,,US
DIS-050-pathogen_and_classification-2,disease_section_fact,禽丹毒,pathogen_and_classification,"E rhusiopathiae*, the causative organism of erysipelas in poultry, is a gram-positive, facultative anaerobic bacterium.",0.88,Merck Veterinary Manual,SRC-0098,https://www.merckvetmanual.com/poultry/erysipelas/erysipelas-in-poultry,Erysipelas in Poultry / 病原与分类,EXTRACTED,chicken,,US
DIS-050-pathogen_and_classification-3,disease_section_fact,禽丹毒,pathogen_and_classification,There are multiple *Erysipelothrix* spp;,0.88,Merck Veterinary Manual,SRC-0098,https://www.merckvetmanual.com/poultry/erysipelas/erysipelas-in-poultry,Erysipelas in Poultry / 病原与分类,EXTRACTED,chicken,,US
DIS-050-typical_host_and_stage-1,disease_section_fact,禽丹毒,typical_host_and_stage,Most sick birds die before treatment.,0.88,Merck Veterinary Manual,SRC-0098,https://www.merckvetmanual.com/poultry/erysipelas/erysipelas-in-poultry,Erysipelas in Poultry / 典型宿主与阶段,EXTRACTED,chicken,,US
DIS-050-typical_host_and_stage-2,disease_section_fact,禽丹毒,typical_host_and_stage,Turkeys with vegetative endocarditis usually do not have clinical signs and may die suddenly.,0.88,Merck Veterinary Manual,SRC-0098,https://www.merckvetmanual.com/poultry/erysipelas/erysipelas-in-poultry,Erysipelas in Poultry / 典型宿主与阶段,EXTRACTED,chicken,,US
DIS-050-typical_host_and_stage-3,disease_section_fact,禽丹毒,typical_host_and_stage,"In laying hens, water consumption and egg production may drop markedly.",0.88,Merck Veterinary Manual,SRC-0098,https://www.merckvetmanual.com/poultry/erysipelas/erysipelas-in-poultry,Erysipelas in Poultry / 典型宿主与阶段,EXTRACTED,chicken,,US
DIS-050-clinical_sign-1,disease_section_fact,禽丹毒,clinical_sign,Erysipelas in poultry is primarily an acute infection that often results in sudden death.,0.88,Merck Veterinary Manual,SRC-0098,https://www.merckvetmanual.com/poultry/erysipelas/erysipelas-in-poultry,Erysipelas in Poultry / 临床症状,EXTRACTED,chicken,,US
DIS-050-clinical_sign-2,disease_section_fact,禽丹毒,clinical_sign,Clinical infection with erysipelas is often associated with septicemia.,0.88,Merck Veterinary Manual,SRC-0098,https://www.merckvetmanual.com/poultry/erysipelas/erysipelas-in-poultry,Erysipelas in Poultry / 临床症状,EXTRACTED,chicken,,US
DIS-050-clinical_sign-3,disease_section_fact,禽丹毒,clinical_sign,Erysipelas should be suspected in flocks that have been artificially inseminated 4–5 days before an episode of death without previous clinical signs.,0.88,Merck Veterinary Manual,SRC-0098,https://www.merckvetmanual.com/poultry/erysipelas/erysipelas-in-poultry,Erysipelas in Poultry / 临床症状,EXTRACTED,chicken,,US
DIS-050-clinical_sign-4,disease_section_fact,禽丹毒,clinical_sign,"Clinical signs in poultry include generalized weakness, depression, diarrhea, and sudden death.",0.88,Merck Veterinary Manual,SRC-0098,https://www.merckvetmanual.com/poultry/erysipelas/erysipelas-in-poultry,Erysipelas in Poultry / 临床症状,EXTRACTED,chicken,,US
DIS-050-necropsy_change-1,disease_section_fact,禽丹毒,necropsy_change,Chronic clinical signs of disease in a flock are not usual but do occur and can manifest as swollen joints and gait disturbances due to arthritis.,0.88,Merck Veterinary Manual,SRC-0098,https://www.merckvetmanual.com/poultry/erysipelas/erysipelas-in-poultry,Erysipelas in Poultry / 剖检变化,EXTRACTED,chicken,,US
