fact_id,fact_type,subject,predicate,object,fact_confidence,evidence_source,evidence_source_id,evidence_url,evidence_quote_span,evidence_coverage,applies_to_species,applies_to_stage,jurisdiction
RAU3-CAUTION-73ecd79c,tcm_caution_contraindication,白果,has_use_caution,本品有毒，不可多用。 # 附 银杏叶 为银杏树的叶，主要成分为银杏黄酮。味苦、涩，性平。功能敛肺平喘、活血止痛。用于肺虚咳喘以及高血脂、高血压、冠心病心绞痛、脑血管痉挛等。,0.78,兽药合理应用与联用手册（401-600页）,SRC-0093,,p.522; line=3200; section=第十一节 化痰止咳平喘药,complete,swine,all_stages,China/handbook context
RAU3-COMBO-ae48d0c7,tcm_combination_contraindication,洋金花,has_combination_or_contraindication,① 本品为麻醉镇咳平药，对咳喘无痰者，可单用或配入复方 中使用。 ② 本品单用或配伍川乌、姜黄等同用，用于风湿痹痛、跌打损伤。 ③ 本品可配伍全蝎、天麻、天南星等同用，用于癫痫、惊风之证。 ④ 可用作麻醉药。,0.78,兽药合理应用与联用手册（401-600页）,SRC-0093,,p.523; line=3225; section=第十一节 化痰止咳平喘药,complete,swine,all_stages,China/handbook context
RAU3-CAUTION-ae48d0c7,tcm_caution_contraindication,洋金花,has_use_caution,"① 表证未解、痰多黏稠者忌用。 ② 孕畜、体质弱者慎用。 化痰止咳平喘药功能比较见表6-3。 表 6-3 化痰止咳平喘药功能比较 类别药物相同点不同点化痰药温化寒痰药半夏天南星旋覆花白前温化寒痰半夏祛湿痰,并能降逆止呕,散结;天南星毒性大,善祛风痰并能解痉;旋覆花温散,化痰降气;白前温而不燥,长于祛痰,又能降气清化热痰药贝母瓜萎桔梗前胡筋骨草清热化痰贝母偏于润肺化痰,并能解毒,消肿散结;瓜萎清热润燥,兼通便;桔梗、前胡均能宣肺祛痰,是外感咳嗽的常用药;桔梗又能排脓消肿,引药上行;前胡微寒,善于宣散外感风热之邪;筋骨...",0.78,兽药合理应用与联用手册（401-600页）,SRC-0093,,p.523; line=3225; section=第十一节 化痰止咳平喘药,complete,swine,all_stages,China/handbook context
RAU3-COMBO-f4a08235,tcm_combination_contraindication,党参,has_combination_or_contraindication,① 本品能补中益气、升阳举陷，与白术、茯苓、甘草等配伍，用于治疗脾虚泄泻、食少便溏；与黄芪、升麻、白术等配伍，用于治疗中气下陷的垂脱之证。 ② 本品能补益肺气，可配伍黄芩、五味子等同用，用于肺气亏虚的咳嗽气促、叫声低微等。 ③ 本品有益气生津和益气生血之效，可与麦冬、五味子、生地黄等生津药或当归、熟地黄等补血药同用，主要用于气津两伤的气短口渴及气血双亏的口色淡白、口干、心悸等。 ④ 本品也可随证配解表药或攻里药同用，对气虚外感及正虚邪实之证，以扶正祛邪。,0.78,兽药合理应用与联用手册（401-600页）,SRC-0093,,p.525; line=3278; section=第十二节 补益药,complete,swine,all_stages,China/handbook context
RAU3-CAUTION-f4a08235,tcm_caution_contraindication,党参,has_use_caution,反藜芦。 # 附明党参 系伞形科多年生草本植物明党参的干燥根。性味甘、微苦，微寒。归肺、脾经。能润肺化痰、养阴和胃。以治疗肺热咳嗽、食少口干为主。与党参并非一物，效用亦有差别。,0.78,兽药合理应用与联用手册（401-600页）,SRC-0093,,p.525; line=3278; section=第十二节 补益药,complete,swine,all_stages,China/handbook context
RAU3-COMBO-670025c8,tcm_combination_contraindication,人参,has_combination_or_contraindication,① 与附子等配伍，即参附汤（现代制剂有参附注射液），以益气回阳救逆，用于四肢厥冷、阳气衰微者；可与麦冬、五味子等配伍，即生脉散（现有生脉注射剂），以益气敛阴，用于汗多口渴、气阴两伤者。 ② 人参能补益肺气，可配黄芪、五味子等同用，用于肺气虚弱的气短喘促、叫声低微、脉虚自汗等症；与胡桃肉、蛤蚧等补益肺肾药同用，如人参胡桃汤、人参蛤蚧散，用于喘促日久、肺肾两虚者。 ③ 人参亦能补脾益气，与白术、茯苓、甘草等益气健脾药同用，如四君子汤，用于治疗脾气不足的倦怠乏力、食少便溏等症。 ④ 本品常与石膏、知母等同用，如白虎加人参汤，治疗身热汗多、口渴脉虚。 ⑤ 本品可与生地黄、丹参、酸枣仁等养血安神药同用，如天王补心丹，用于气血亏虚的心悸、躁动等...,0.78,兽药合理应用与联用手册（401-600页）,SRC-0093,,p.526; line=3304; section=第十二节 补益药,complete,swine,all_stages,China/handbook context
RAU3-CAUTION-670025c8,tcm_caution_contraindication,人参,has_use_caution,① 反藜芦。 ② 畏五灵脂。,0.78,兽药合理应用与联用手册（401-600页）,SRC-0093,,p.526; line=3304; section=第十二节 补益药,complete,swine,all_stages,China/handbook context
RAU3-COMBO-38acba36,tcm_combination_contraindication,太子参（孩儿参）,has_combination_or_contraindication,本品与黄芪、白术、山药、炙甘草等同用，适用于脾胃虚弱、倦怠虚弱、食欲不振、肺气不足等症；与五味子、麦冬等同用，用于热病津伤口渴；配竹叶、麦冬、白薇等，用于久热不退。,0.78,兽药合理应用与联用手册（401-600页）,SRC-0093,,p.527; line=3330; section=第十二节 补益药,complete,swine,all_stages,China/handbook context
RAU3-CAUTION-38acba36,tcm_caution_contraindication,太子参（孩儿参）,has_use_caution,① 表实邪盛者不宜用。 ② 反黎芦，畏五灵脂。,0.78,兽药合理应用与联用手册（401-600页）,SRC-0093,,p.527; line=3330; section=第十二节 补益药,complete,swine,all_stages,China/handbook context
RAU3-COMBO-5d3a93f5,tcm_combination_contraindication,黄芪,has_combination_or_contraindication,① 本品配白术，以补气健脾，用于治疗脾虚气短、食少便溏、倦怠乏力等；与人参配伍，用于气虚较甚，以增强补气作用；常配桂枝、白芍、甘草等，以补气温中，如黄芪建中汤，用于中焦虚寒、腹痛拘急；与附子等配伍，如芪附汤，以益气温阳固表，用于气虚阳弱、体倦汗多；常配人参、升麻、柴胡等，如补中益气汤，以升阳举陷，用于治中气下陷证、脾阳不升、中气下陷而见久泻脱肛、内脏下垂者。 ② 本品与紫菀、五味子等同用，用于治肺气虚弱、咳喘气短；与白术、防风等同用，如玉屏风散，用于治疗表虚卫阳不固的自汗且易外感者，既可固表以止自汗，又能实卫而御外邪。 ③ 本品常与防己、白术等同用，如防己黄芪汤，用于气虚水湿失运的浮肿、小便不利。 ④ 本品常配伍当归、穿山甲、皂角刺...,0.78,兽药合理应用与联用手册（401-600页）,SRC-0093,,p.528; line=3351; section=第十二节 补益药,complete,swine,all_stages,China/handbook context
RAU3-COMBO-57ee58dc,tcm_combination_contraindication,白术,has_combination_or_contraindication,① 本品常配人参、茯苓等同用，以益气补脾，用于治疗脾气虚弱、食少胀满；与人参、干姜等同用，以温中健脾，用于治疗脾胃虚寒、肚腹冷痛、胀满泄泻；与枳实同用，以消补兼施，治疗脾虚而有积滞、脘腹痞满。 ② 本品常配桂枝、茯苓等，如苓桂术甘汤，以温脾化饮，用于痰饮；常配茯苓、泽泻等，如五苓散，以健脾利湿，治疗水肿、小便不利。 ③ 本品可单用为散服，或配黄芪、浮小麦等同用，用于脾虚气弱、肌表不固而自汗。 ④ 本品常配砂仁同用或配当归、白芍、黄芩等同用，有补气健脾和安胎之功，用于脾虚气弱、胎动不安。,0.78,兽药合理应用与联用手册（401-600页）,SRC-0093,,p.529; line=3368; section=第十二节 补益药,complete,swine,all_stages,China/handbook context
RAU3-COMBO-7ea67d2b,tcm_combination_contraindication,山药,has_combination_or_contraindication,① 本品用于脾胃虚弱证。山药能平补气阴，且性兼涩，故凡脾虚食少、体倦便溏等皆可应用。常配人参（或党参）、白术、茯苓、白扁豆等同用，如参苓白术散。 ② 本品用于肺肾虚弱证。山药既补脾肺之气，又益肺肾之阴，并能固涩肾精。治肺虚咳喘或肺肾两虚之久咳久喘，常配人参、麦冬、五味子等同用。治肾虚不固的遗精、尿频等，常配熟地黄、山茱萸、菟丝子、金樱子等同用；治疗尿频、遗尿，常配益智仁、桑螵蛸等。 ③ 本品用于阴虚内热、口渴多饮、小便频数的消渴证。有益气养阴、生津止渴之效。常配黄芪、生地黄、天花粉等同用。,0.78,兽药合理应用与联用手册（401-600页）,SRC-0093,,p.529; line=3387; section=第十二节 补益药,complete,swine,all_stages,China/handbook context
RAU3-COMBO-15ae9ae1,tcm_combination_contraindication,白扁豆,has_combination_or_contraindication,① 本品常配白术、木香、茯苓等，共收健脾止泻之功，用于脾虚湿盛、运化失常而见食少便溏或泄泻等。 ② 本品可配香薷、厚朴等同用，如香薷饮，能健脾化湿、消暑和中，用于暑湿吐泻。,0.78,兽药合理应用与联用手册（401-600页）,SRC-0093,,p.530; line=3403; section=第十二节 补益药,complete,swine,all_stages,China/handbook context
RAU3-COMBO-8d3fb0d4,tcm_combination_contraindication,甘草,has_combination_or_contraindication,① 本品配伍人参、阿胶、桂枝等同用，如炙甘草汤，用于心气不足的心动悸、脉结代等症；与党参、白术等同用，用于治疗脾气虚弱的倦怠乏力、食少便溏。 ② 本品可配麻黄、杏仁，治疗风寒咳嗽；配石膏、麻黄、杏仁，用于肺热咳喘；配干姜、细辛，用于治疗寒痰咳喘；配半夏、茯苓，用于治疗湿痰咳嗽。 ③ 本品常配白芍，如芍药甘草汤，用于阴血不足、筋失所养而挛急作痛者；配白芍、饴糖等，如小建中汤，用于脾胃虚寒、营血不能温养所致者。 ④ 用甘草以缓和硝、黄之性，使泻下不致太猛，并避免其刺激大肠而产生腹痛，如调胃承气汤；与半夏、干姜、黄芩、黄连同用，如半夏泻心汤，能在其中调和寒热、平调升降，起到调和作用。 ⑤ 本品常与金银花、连翘等同用，用于热毒疮疡；与桔梗、...,0.78,兽药合理应用与联用手册（401-600页）,SRC-0093,,p.531; line=3418; section=第十二节 补益药,complete,swine,all_stages,China/handbook context
RAU3-CAUTION-8d3fb0d4,tcm_caution_contraindication,甘草,has_use_caution,① 湿盛胀满、浮肿者不宜用。 ② 反大戟、芫花、甘遂、海藻。 ③ 久服较大剂量的生甘草可引起浮肿等。,0.78,兽药合理应用与联用手册（401-600页）,SRC-0093,,p.531; line=3418; section=第十二节 补益药,complete,swine,all_stages,China/handbook context
RAU3-COMBO-e94138cd,tcm_combination_contraindication,大枣,has_combination_or_contraindication,① 本品常配党参、白术等以增强疗效，能补中益气，用于脾虚食少、便溏、倦怠乏力。 ② 本品常配甘草、浮小麦，如甘麦大枣汤，以养心宁神，用于血虚躁动、神志不安。 ③ 甘草缓解甘遂、大戟、芫花之峻下与毒性，保护脾胃，以防攻逐太过，如十枣汤。 ④ 本品常配伍生姜，入解表药以调和营卫，入补益药以调补脾胃，均可以增强疗效。 # 二、补阳药 凡能助阳益肾适用于阳虚证的药物，称为补阳药。肾阳为一身之元阳，因此阳虚诸证与肾阳关系密切。故补阳药主要是补肾阳。 补阳药多味甘、辛、咸，性温、热，多人肝、肾经。主要具有补肾阳、益精髓、强筋骨之功效，适用于治疗形寒肢冷、腰胯无力、公畜生殖功能减退及肾阳不足所致泄泻、肾不纳气等症。 补阳药性多温燥，阴虚火旺的患畜...,0.78,兽药合理应用与联用手册（401-600页）,SRC-0093,,p.532; line=3448; section=第十二节 补益药,complete,swine,all_stages,China/handbook context
RAU3-COMBO-54b11268,tcm_combination_contraindication,巴戟天,has_combination_or_contraindication,① 本品常配淫羊藿、仙茅、枸杞子等；用于阳痿、不孕；与高良姜、肉桂、吴茱萸等同用，用于治疗下元虚冷、少腹冷痛，如《太平惠民和济局方》巴戟丸。 ② 本品常配杜仲、续断、菟丝子等同用，治疗筋骨痿软、腰膝疼痛；与狗脊、续断、淫羊藿等同用，治疗肾阳虚的风湿久痹。,0.78,兽药合理应用与联用手册（401-600页）,SRC-0093,,p.533; line=3473; section=第十二节 补益药,complete,swine,all_stages,China/handbook context
RAU3-CAUTION-54b11268,tcm_caution_contraindication,巴戟天,has_use_caution,阴虚火旺者不宜用。,0.78,兽药合理应用与联用手册（401-600页）,SRC-0093,,p.533; line=3473; section=第十二节 补益药,complete,swine,all_stages,China/handbook context
RAU3-COMBO-f300a43d,tcm_combination_contraindication,肉苁蓉,has_combination_or_contraindication,① 本品常配熟地黄、菟丝子、五味子等，用于阳痿不育，如肉苁蓉丸；常配鹿角胶、当归、紫河车等，用于治疗宫冷不孕；与巴戟天、杜仲等同用，如金刚丸，用于治疗腰膝痿软、筋骨无力。 ② 常配当归、枳壳、麻仁、柏子仁等同用，对老弱肾阳不足、病后及产后精血亏虚便秘者尤宜。,0.78,兽药合理应用与联用手册（401-600页）,SRC-0093,,p.534; line=3493; section=第十二节 补益药,complete,swine,all_stages,China/handbook context
RAU3-CAUTION-f300a43d,tcm_caution_contraindication,肉苁蓉,has_use_caution,阴虚火旺、脾虚便溏者忌用。,0.78,兽药合理应用与联用手册（401-600页）,SRC-0093,,p.534; line=3493; section=第十二节 补益药,complete,swine,all_stages,China/handbook context
RAU3-COMBO-8d346889,tcm_combination_contraindication,淫羊藿,has_combination_or_contraindication,① 本品常配伍仙茅、山茱萸、肉苁蓉等同用，有温肾壮阳、益精起痿之效，用于肾阳虚的阳痿、滑精、不孕、尿频、腰膝冷通、肢冷恶寒等症。 ② 本品单用浸酒服，可用于肢体麻木拘挛；与威灵仙、独活、肉桂、当归、川芎等同用，用于筋骨痿软、四肢不利、瘫痪等。,0.78,兽药合理应用与联用手册（401-600页）,SRC-0093,,p.534; line=3512; section=第十二节 补益药,complete,swine,all_stages,China/handbook context
RAU3-CAUTION-8d346889,tcm_caution_contraindication,淫羊藿,has_use_caution,阴虚火旺者不宜服。,0.78,兽药合理应用与联用手册（401-600页）,SRC-0093,,p.534; line=3512; section=第十二节 补益药,complete,swine,all_stages,China/handbook context
